schema_version,run_id,gate,asset_id,asset_manifest_sha,substrate,image_digest,model_shas,git_commit,timestamp_utc,concurrency,status,error_kind,error_msg,stt_ttft_ms,llm_ttft_ms,llm_decode_ms_per_tok,tts_first_audio_ms,e2e_ms,metrics,extras
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0104,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:48.544199,1,ok,,,10714.15143585205,106.81195068359375,5.699199466254767,464.31602478027344,12009.138977050781,"{'intent': 'attorney_request', 'adversity': 'neutral'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0140,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:49.819385,1,ok,,,84.1336441040039,104.97085571289062,5.5555263128806285,379.80789947509766,1274.512596130371,"{'intent': 'attorney_request', 'adversity': 'background_noise'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0257,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:51.123393,1,ok,,,144.56574249267578,158.2756576538086,5.5742345494548164,292.75914764404297,1303.5543670654297,"{'intent': 'case_status_question', 'adversity': 'neutral'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0275,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:52.358490,1,ok,,,98.05758666992188,130.46089935302734,5.550961471918061,301.05824279785156,1234.5927810668945,"{'intent': 'case_status_question', 'adversity': 'accent_strong'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0310,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:53.599962,1,ok,,,79.12248992919922,97.58216094970703,5.552637295460138,358.98529052734375,1240.9164657592773,"{'intent': 'document_dropoff_request', 'adversity': 'neutral'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0329,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:54.869096,1,ok,,,75.88076782226562,136.5613555908203,5.528131740299735,353.7821273803711,1268.3410415649414,"{'intent': 'document_dropoff_request', 'adversity': 'accent_strong'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0353,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:56.167604,1,ok,,,86.59186553955078,128.90234375,5.597760760594928,377.2137145996094,1298.0610580444336,"{'intent': 'appointment_reschedule', 'adversity': 'neutral'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0369,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:57.426682,1,ok,,,67.5158920288086,100.38172912597656,5.541639553280327,386.89575958251953,1258.6259231567383,"{'intent': 'appointment_reschedule', 'adversity': 'mild_emotional'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0410,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:17:58.707823,1,ok,,,82.62152099609375,121.24957275390625,5.533604118767686,373.9818420410156,1280.6649627685547,"{'intent': 'attorney_callback_request', 'adversity': 'neutral'}",{}
1.0,6448c7786051490ebe602bd42f5be672,g1,call-0447,751423c77cae5ce9547372521cb2be3b9c3805130998e8fbafea635785f03d73,cuda,pending,"{'distil_whisper_large_v3_int8': 'c3058b475261292e64a0412df1d2681c06260fab', 'qwen3_4b_awq_int4': '1cfa9a7208912126459214e8b04321603b3df60c', 'chatterbox_turbo': 'ef85ce7bef2f3f1a74d0d837d379d2fcb68203cd', 'kokoro_82m': 'f3ff3571791e39611d31c381e3a41a3af07b4987'}",unknown,2026-05-10T02:18:00.054220,1,ok,,,176.25640869140625,99.1032943725586,5.563555019108329,363.98619842529297,1345.9531555175781,"{'intent': 'attorney_callback_request', 'adversity': 'urgent_distressed'}",{}
